vin,customerID,startdate,partnumber,quantity,price,vendorname
UBR5KSD76ZB411512,115,2021-06-21,PP-EAES0093,2,39.57,Finhigh
UBR5KSD76ZB411512,115,2021-06-21,TP-ICS0154,3,66.4,Betatech
UBR5KSD76ZB411512,115,2021-06-21,ZN-PACBS0189,2,28.77,Betatech
UBR5KSD76ZB411512,115,2021-08-06,PP-BAE0014,4,16.02,Plexzap
UBR5KSD76ZB411512,115,2021-08-06,PP-EAEM0136,2,64.5,Zathunicon
UDGMKMHR25C842616,113,2021-05-08,FG-PACBS0184,3,66.39,Betatech
UDGMKMHR25C842616,113,2021-05-08,FH-EAEM0144,1,24.56,Funholding
UDGMKMHR25C842616,113,2021-05-08,FH-EAES0093,1,69.72,Funholding
UDGMKMHR25C842616,113,2021-05-08,PP-EAEM0145,4,15.11,Nam-zim
UDGMKMHR25C842616,113,2021-05-08,PP-EAES0096,3,10.49,Plexzap
UDGMKMHR25C842616,113,2021-05-20,BH-EAEWH0128,4,49.71,Nam-zim
UDGMKMHR25C842616,113,2021-05-20,BM-EAEAD0042,1,3.52,Betatech
UDGMKMHR25C842616,113,2021-05-20,BM-EAES0100,1,17.55,Blackzim
UDGMKMHR25C842616,113,2021-05-20,TP-BAE0015,1,32.01,Funholding
UDGMKMHR25C842616,113,2021-05-20,ZN-BAEW0040,2,71.26,Plexzap
UDGMKMHR25C842616,113,2021-05-20,ZN-EAEGAM0073,1,28.35,Finhigh
UDGMKMHR25C842616,113,2021-06-13,BH-EAEWH0130,4,48.02,Nam-zim
UDGMKMHR25C842616,113,2021-06-13,BM-BAE0002,3,66.9,Finhigh
UDGMKMHR25C842616,113,2021-06-13,FH-EAEAD0046,4,2.43,Blackzim
UDGMKMHR25C842616,113,2021-06-13,PP-EAEIS0076,4,74.47,Blackzim
UDGMKMHR25C842616,113,2021-06-13,ZN-EAEAD0043,2,40.58,Plexzap
UDGMKMHR25C842616,113,2021-08-31,BH-PACBS0178,1,83.16,Blackzim
UDGMKMHR25C842616,113,2021-08-31,BH-PACBS0182,2,52.43,Finhigh
UDGMKMHR25C842616,113,2021-08-31,BM-BAED0025,3,34.61,Finhigh
UDGMKMHR25C842616,113,2021-08-31,BM-EAEESS0053,3,54.36,Finhigh
UDGMKMHR25C842616,113,2021-08-31,FH-EAESS0119,3,32.17,Plexzap
UDGMKMHR25C842616,113,2021-08-31,PP-BAE0007,3,51.12,Nam-zim
UDGMKMHR25C842616,113,2021-08-31,TP-EAELASS0092,4,63.02,Blackzim
UE021615KMB218122,89,2021-07-12,BM-BAE0016,1,41.18,Nam-zim
UE021615KMB218122,89,2021-07-12,BM-BAEW0040,3,3.64,Blackzim
UE021615KMB218122,89,2021-07-12,NM-BAE0015,3,11.64,Zathunicon
UE021615KMB218122,89,2021-07-12,NM-BAE0021,1,10.97,Nam-zim
UE021615KMB218122,89,2021-07-12,NM-EAEESS0059,3,30.33,Finhigh
UE021615KMB218122,89,2021-07-12,NM-EAES0112,3,29.87,Plexzap
UE021615KMB218122,89,2021-07-12,PP-PACBS0177,2,19.02,Zathunicon
UE021615KMB218122,89,2021-08-13,TP-ICS0154,2,26.41,Zathunicon
UE021615KMB218122,89,2021-08-13,TP-PACBS0179,1,44.87,Nam-zim
UE021615KMB218122,89,2021-08-13,TP-PACBS0189,2,1.1,Funholding
UE021615KMB218122,89,2021-08-17,NM-EAEGAM0065,1,1.38,Toughzap
UE021615KMB218122,89,2021-08-20,BH-BAED0024,4,6.9,Blackzim
UE021615KMB218122,89,2021-08-20,BM-BAEW0033,3,44.77,Zathunicon
UE021615KMB218122,89,2021-08-20,FG-PACBS0193,1,38.93,Finhigh
UE021615KMB218122,89,2021-08-20,FH-BAE0003,2,44.43,Funholding
UE021615KMB218122,89,2021-08-20,FH-PACBS0165,4,6.03,Plexzap
UE021615KMB218122,89,2021-08-20,PP-BAE0013,3,21.46,Toughzap
UE021615KMB218122,89,2021-08-20,PP-PACBS0198,4,13.7,Plexzap
UE021615KMB218122,89,2021-08-22,NM-EAEGAM0071,1,27.89,Finhigh
UE021615KMB218122,89,2021-08-22,NM-PACBS0190,2,22.56,Zathunicon
UE021615KMB218122,89,2021-08-22,PP-BAE0015,2,26.15,Funholding
UE021615KMB218122,89,2021-09-20,FH-PACBS0198,4,29.25,Nam-zim
UE021615KMB218122,89,2021-09-20,NM-PACBS0181,3,8.7,Plexzap
UE021615KMB218122,89,2021-09-20,NM-PACBS0190,1,1.82,Funholding
UE021615KMB218122,89,2021-09-20,PP-10141,2,29.83,Plexzap
UE021615KMB218122,89,2021-09-20,TP-EAES0099,1,13.2,Toughzap
UE021615KMB218122,89,2021-09-20,TP-ICS0153,2,10.75,Nam-zim
UFZBV43FAC2764534,158,2021-06-10,FG-EAEESS0057,2,14.81,Finhigh
UFZBV43FAC2764534,158,2021-06-10,NM-BAE0011,4,20.68,Betatech
UFZBV43FAC2764534,158,2021-06-10,NM-PACBS0167,1,76.3,Zathunicon
UFZBV43FAC2764534,158,2021-07-11,BH-PACBS0184,4,69.9,Toughzap
UFZBV43FAC2764534,158,2021-07-11,PP-BAE0017,3,30.57,Funholding
UFZBV43FAC2764534,158,2021-07-11,PP-ICS0155,2,58.01,Toughzap
UHC76PD8DA6169438,12,2020-12-19,NM-EAEESS0056,1,29.19,Nam-zim
UHC76PD8DA6169438,12,2020-12-19,ZN-EAEESS0054,2,5.24,Blackzim
UHC76PD8DA6169438,12,2020-12-19,ZN-EAES0126,2,33.37,Finhigh
UHC76PD8DA6169438,12,2021-02-08,FG-EAES0099,2,2.48,Finhigh
UHC76PD8DA6169438,12,2021-02-08,FG-EAEWH0130,3,29.63,Blackzim
UHC76PD8DA6169438,12,2021-02-08,FH-EAES0110,3,33.56,Toughzap
UHC76PD8DA6169438,12,2021-02-08,ZN-EAEGAM0068,1,43.97,Zathunicon
UHC76PD8DA6169438,12,2021-02-08,ZN-ICS0160,1,74.98,Finhigh
UHC76PD8DA6169438,12,2021-04-13,BH-BAED0032,4,45.72,Toughzap
UHC76PD8DA6169438,12,2021-04-13,FG-EAECS0051,3,26.94,Betatech
UHC76PD8DA6169438,12,2021-04-13,FH-EAECS0050,4,33.93,Plexzap
UHC76PD8DA6169438,12,2021-04-13,FH-PACBS0170,3,38.34,Nam-zim
UHC76PD8DA6169438,12,2021-06-07,FG-BAE0008,2,3.03,Funholding
UHC76PD8DA6169438,12,2021-06-07,FG-PACBS0172,4,24.51,Plexzap
UHC76PD8DA6169438,12,2021-06-07,PP-BAE0002,4,9.3,Plexzap
UHC76PD8DA6169438,12,2021-06-07,PP-EAEIS0077,2,7.37,Nam-zim
UHC76PD8DA6169438,12,2021-07-16,FG-EAES0094,2,80.32,Toughzap
UHC76PD8DA6169438,12,2021-07-16,FG-EAES0110,2,8.87,Funholding
UHC76PD8DA6169438,12,2021-07-16,FH-BAE0002,2,26.04,Plexzap
UHC76PD8DA6169438,12,2021-07-16,NM-EAEESS0058,4,72.74,Finhigh
UHC76PD8DA6169438,12,2021-07-16,NM-EAES0096,4,79.96,Toughzap
UHC76PD8DA6169438,12,2021-07-16,ZN-BAED0024,2,74.95,Finhigh
UHC76PD8DA6169438,12,2021-07-16,ZN-EAEIS0077,4,71.03,Plexzap
UHC76PD8DA6169438,12,2021-08-27,ZN-EAES0107,1,3.2,Nam-zim
UHC76PD8DA6169438,12,2021-08-27,ZN-PACBS0174,2,54.76,Funholding
UHR044A6RAT399029,199,2021-03-03,PP-BAEW0033,1,12.09,Funholding
UHR044A6RAT399029,199,2021-03-03,PP-EAES0111,2,24.42,Blackzim
UHR044A6RAT399029,199,2021-03-03,ZN-BAE0022,3,17.87,Funholding
UHR044A6RAT399029,199,2021-03-03,ZN-EAEGAM0069,1,21.09,Plexzap
UHR044A6RAT399029,199,2021-03-30,BH-BAE0009,1,24.35,Blackzim
UHR044A6RAT399029,199,2021-03-30,BH-EAEGAM0070,4,45.5,Blackzim
UHR044A6RAT399029,199,2021-03-30,BM-EAEM0134,3,32.96,Blackzim
UHR044A6RAT399029,199,2021-03-30,BM-EAEM0150,1,44.16,Plexzap
UHR044A6RAT399029,199,2021-03-30,BM-PACBS0184,1,3.91,Funholding
UHR044A6RAT399029,199,2021-03-30,BM-PACBS0185,1,16.92,Zathunicon
UHR044A6RAT399029,199,2021-03-30,NM-PACBS0169,4,37.39,Toughzap
UHR044A6RAT399029,199,2021-03-30,NM-PACBS0184,4,24.76,Betatech
UHR044A6RAT399029,199,2021-03-30,TP-EAES0101,1,33.87,Finhigh
UHR044A6RAT399029,199,2021-03-30,TP-PACBS0181,1,32.2,Toughzap
UHR044A6RAT399029,199,2021-04-30,BM-EAEM0145,2,47.89,Betatech
UHR044A6RAT399029,199,2021-04-30,FH-EAELASS0092,4,30.4,Finhigh
UHR044A6RAT399029,199,2021-04-30,ZN-EAEGAM0073,1,28.68,Blackzim
UHR044A6RAT399029,199,2021-05-12,FG-BAED0026,2,40.65,Zathunicon
UHR044A6RAT399029,199,2021-05-12,FG-EAES0113,1,39.24,Finhigh
UHR044A6RAT399029,199,2021-05-12,FG-PACBS0187,2,44.93,Nam-zim
UHR044A6RAT399029,199,2021-05-12,PP-EAES0113,4,15.74,Betatech
UHR044A6RAT399029,199,2021-06-11,BH-EAEGAM0064,4,13.89,Nam-zim
UHR044A6RAT399029,199,2021-06-11,BH-EAES0108,1,21.21,Toughzap
UHR044A6RAT399029,199,2021-06-11,BM-BAE0022,1,14.08,Finhigh
UHR044A6RAT399029,199,2021-06-11,BM-EAEM0137,2,0.65,Zathunicon
UHR044A6RAT399029,199,2021-06-11,ZN-BAE0016,4,22.45,Blackzim
UHR044A6RAT399029,199,2021-06-11,ZN-ICS0155,1,46.49,Zathunicon
UHR044A6RAT399029,199,2021-06-29,BM-EAEESS0056,1,17.08,Finhigh
UHR044A6RAT399029,199,2021-06-29,FH-EAESS0118,1,35.44,Nam-zim
UHR044A6RAT399029,199,2021-06-29,FH-ICS0159,2,17.31,Plexzap
UHR044A6RAT399029,199,2021-06-29,NM-EAEAD0042,4,36.98,Finhigh
UHR044A6RAT399029,199,2021-06-29,NM-PACBS0192,2,45.54,Funholding
UHR044A6RAT399029,199,2021-06-29,PP-EAEM0134,1,21.24,Finhigh
UHR044A6RAT399029,199,2021-07-12,ZN-EAES0108,4,4.6,Plexzap
UHR044A6RAT399029,199,2021-08-22,BH-EAEM0134,3,9.75,Betatech
UHR044A6RAT399029,199,2021-08-22,PP-EAEIS0082,3,38.48,Nam-zim
UHR044A6RAT399029,199,2021-08-22,PP-PACBS0189,2,47.87,Betatech
UHR044A6RAT399029,199,2021-08-22,ZN-EAEESS0054,2,13.76,Toughzap
URGQRLDWJAO598363,156,2021-02-11,NM-EAEESS0059,1,41.51,Toughzap
URGQRLDWJAO598363,156,2021-02-11,NM-EAEGAM0064,3,18.38,Betatech
URGQRLDWJAO598363,156,2021-02-11,NM-EAEM0136,2,56.99,Betatech
URGQRLDWJAO598363,156,2021-02-11,TP-EAECS0051,3,13.69,Zathunicon
URGQRLDWJAO598363,156,2021-02-28,BH-IFCAP0152,4,23.42,Toughzap
URGQRLDWJAO598363,156,2021-02-28,BM-BAEW0034,4,62.74,Toughzap
URGQRLDWJAO598363,156,2021-02-28,BM-PACBS0184,3,60.17,Plexzap
URGQRLDWJAO598363,156,2021-02-28,NM-EAEESS0057,1,51.56,Toughzap
URGQRLDWJAO598363,156,2021-02-28,NM-EAEM0135,1,50.44,Funholding
URGQRLDWJAO598363,156,2021-02-28,PP-EAEGAM0071,2,61.24,Betatech
URGQRLDWJAO598363,156,2021-02-28,PP-EAES0107,1,7.18,Blackzim
URGQRLDWJAO598363,156,2021-02-28,TP-PACBS0186,4,32.42,Zathunicon
URGQRLDWJAO598363,156,2021-03-31,BH-EAEM0147,4,41.38,Nam-zim
URGQRLDWJAO598363,156,2021-03-31,BH-PACBS0176,4,27.46,Nam-zim
URGQRLDWJAO598363,156,2021-03-31,BM-EAELASS0085,1,14.88,Toughzap
URGQRLDWJAO598363,156,2021-03-31,PP-BAEW0040,3,5.16,Zathunicon
URGQRLDWJAO598363,156,2021-03-31,PP-EAEGAM0067,1,22.83,Toughzap
URGQRLDWJAO598363,156,2021-03-31,PP-EAELASS0088,4,2.97,Betatech
URGQRLDWJAO598363,156,2021-03-31,PP-EAESS0119,1,27.06,Nam-zim
URGQRLDWJAO598363,156,2021-05-06,BM-EAECS0049,3,3.81,Zathunicon
URGQRLDWJAO598363,156,2021-05-06,BM-EAES0100,2,26.04,Betatech
URGQRLDWJAO598363,156,2021-05-06,BM-EAES0105,3,16.04,Plexzap
URGQRLDWJAO598363,156,2021-05-06,BM-EAES0107,2,19.41,Blackzim
URGQRLDWJAO598363,156,2021-05-06,NM-EAEAD0041,4,31.72,Betatech
URGQRLDWJAO598363,156,2021-05-06,NM-EAEM0145,2,7.69,Toughzap
URGQRLDWJAO598363,156,2021-05-06,NM-EAEWH0129,4,13.81,Toughzap
URGQRLDWJAO598363,156,2021-05-06,NM-PACBS0178,2,42.12,Finhigh
URGQRLDWJAO598363,156,2021-05-06,PP-EAEESS0056,1,15.38,Toughzap
URGQRLDWJAO598363,156,2021-05-06,PP-PACBS0172,3,62.15,Blackzim
URGQRLDWJAO598363,156,2021-08-25,FG-EAELASS0085,2,39.17,Finhigh
URGQRLDWJAO598363,156,2021-08-25,FG-EAEM0146,2,51.11,Finhigh
URH3DGEQQ7S513356,99,2021-03-31,BH-EAEGAM0069,3,88.39,Zathunicon
URH3DGEQQ7S513356,99,2021-03-31,BH-EAEGAM0074,2,49.79,Finhigh
URH3DGEQQ7S513356,99,2021-03-31,BM-BAE0021,4,3.16,Zathunicon
URH3DGEQQ7S513356,99,2021-03-31,BM-ICS0160,1,76.79,Toughzap
URH3DGEQQ7S513356,99,2021-03-31,PP-EAELASS0083,3,111.42,Finhigh
URH3DGEQQ7S513356,99,2021-05-09,BH-EAEESS0055,3,31.39,Plexzap
URH3DGEQQ7S513356,99,2021-05-09,BH-EAELASS0089,3,112.12,Blackzim
V7RRXZF3UDD625897,137,2021-04-01,FH-BAE0010,2,19.7,Toughzap
V7RRXZF3UDD625897,137,2021-07-10,FG-EAEM0143,3,47.82,Blackzim
V7RRXZF3UDD625897,137,2021-07-10,FH-EAES0105,1,37.37,Blackzim
V7RRXZF3UDD625897,137,2021-07-10,FH-PACBS0181,3,6.75,Funholding
V7RRXZF3UDD625897,137,2021-07-10,NM-BAED0026,1,36.95,Funholding
V7RRXZF3UDD625897,137,2021-07-10,NM-EAEESS0054,3,80.43,Betatech
V7RRXZF3UDD625897,137,2021-07-10,ZN-BAE0002,1,81.74,Nam-zim
V7RRXZF3UDD625897,137,2021-07-10,ZN-EAES0114,3,32.02,Zathunicon
V7RRXZF3UDD625897,137,2021-07-10,ZN-PACBS0184,4,51.65,Zathunicon
V7RRXZF3UDD625897,137,2021-08-23,BH-EAELASS0090,4,35.12,Betatech
V7RRXZF3UDD625897,137,2021-08-23,BH-EAES0111,3,21.04,Toughzap
V7RRXZF3UDD625897,137,2021-08-23,NM-BAE0013,1,0.71,Finhigh
V7RRXZF3UDD625897,137,2021-08-23,NM-IFCAP0151,2,63.1,Zathunicon
V7RRXZF3UDD625897,137,2021-09-21,PP-EAEM0148,4,36.38,Blackzim
V7RRXZF3UDD625897,137,2021-09-21,PP-EAESS0115,1,71.95,Zathunicon
V7RRXZF3UDD625897,137,2021-09-21,TP-PACBS0177,4,21.93,Plexzap
VGE7R67HBNW773708,86,2021-06-28,NM-BAED0027,1,27.78,Finhigh
VGE7R67HBNW773708,86,2021-06-28,PP-ICS0160,4,97.5,Blackzim
VGE7R67HBNW773708,86,2021-06-28,TP-EAECS0052,2,58.64,Plexzap
VGE7R67HBNW773708,86,2021-06-28,ZN-EAEGAM0065,2,64.28,Betatech
VGE7R67HBNW773708,86,2021-06-28,ZN-PACBS0170,3,74.26,Funholding
VGE7R67HBNW773708,86,2021-07-17,FH-EAEM0144,4,98.4,Finhigh
VGE7R67HBNW773708,86,2021-07-17,PP-EAES0125,1,124.86,Plexzap
VGE7R67HBNW773708,86,2021-07-28,BH-EAEGAM0071,3,67.05,Betatech
VGE7R67HBNW773708,86,2021-07-28,BM-EAELASS0086,1,63.52,Plexzap
VGE7R67HBNW773708,86,2021-07-28,BM-PACBS0163,2,43.88,Plexzap
VGE7R67HBNW773708,86,2021-07-28,FG-PACBS0173,2,38.09,Blackzim
VGE7R67HBNW773708,86,2021-07-28,FG-PACBS0193,4,101.02,Funholding
VGE7R67HBNW773708,86,2021-09-14,FG-EAES0106,3,60.85,Plexzap
VHN8VKHSZSO282046,59,2021-05-23,NM-PACBS0172,1,17.03,Finhigh
VHN8VKHSZSO282046,59,2021-05-23,ZN-EAES0126,2,43.08,Zathunicon
VHN8VKHSZSO282046,59,2021-05-29,FG-EAEIS0080,3,43.68,Zathunicon
VHN8VKHSZSO282046,59,2021-05-29,FH-PACBS0196,3,54.4,Plexzap
VHN8VKHSZSO282046,59,2021-07-13,BH-EAECS0050,3,61.26,Betatech
VHN8VKHSZSO282046,59,2021-07-13,BH-PACBS0194,2,20.46,Nam-zim
VHN8VKHSZSO282046,59,2021-07-13,FG-PACBS0163,4,65.72,Blackzim
VHN8VKHSZSO282046,59,2021-07-13,TP-EAEM0146,2,49.27,Funholding
VHN8VKHSZSO282046,59,2021-07-13,TP-PACBS0184,1,56.14,Toughzap
VHN8VKHSZSO282046,59,2021-09-07,BH-BAED0025,4,79.06,Blackzim
VHN8VKHSZSO282046,59,2021-09-07,BH-EAEESS0056,1,51.91,Finhigh
VHN8VKHSZSO282046,59,2021-09-07,BH-EAES0114,2,1.7,Betatech
VLRKLTIXYIZ273737,21,2021-06-08,BH-IFCAP0151,2,19.1,Finhigh
VLRKLTIXYIZ273737,21,2021-06-08,ZN-EAESS0117,1,22.18,Finhigh
VLRKLTIXYIZ273737,21,2021-06-28,NM-BAE0019,4,14.26,Nam-zim
VLRKLTIXYIZ273737,21,2021-06-28,NM-EAEM0133,2,48.98,Plexzap
VLRKLTIXYIZ273737,21,2021-06-28,PP-EAELASS0085,1,43.03,Betatech
VLRKLTIXYIZ273737,21,2021-07-12,PP-EAEIS0081,2,6.45,Finhigh
VLRKLTIXYIZ273737,21,2021-07-12,PP-PACBS0163,4,48.53,Toughzap
VLRKLTIXYIZ273737,21,2021-07-12,TP-PACBS0183,1,36.04,Funholding
VLRKLTIXYIZ273737,21,2021-07-27,FH-BAE0011,1,13.93,Betatech
VLRKLTIXYIZ273737,21,2021-07-27,FH-EAEM0145,3,32.2,Betatech
VLRKLTIXYIZ273737,21,2021-07-27,TP-BAE0007,2,40.01,Nam-zim
VLRKLTIXYIZ273737,21,2021-07-27,TP-EAES0124,1,48.44,Blackzim
VLRKLTIXYIZ273737,21,2021-08-03,BM-EAEM0135,4,30.08,Betatech
VLRKLTIXYIZ273737,21,2021-08-03,NM-ICS0153,4,19.38,Finhigh
VLRKLTIXYIZ273737,21,2021-08-03,NM-PACBS0187,4,17.04,Finhigh
VLRKLTIXYIZ273737,21,2021-08-29,FG-EAEM0132,4,53.51,Funholding
VLRKLTIXYIZ273737,21,2021-08-29,NM-EAEWH0129,4,24.66,Plexzap
VLRKLTIXYIZ273737,21,2021-08-29,PP-BAE0009,3,46.64,Nam-zim
VLRKLTIXYIZ273737,21,2021-08-29,PP-EAEGAM0063,4,47.78,Plexzap
VLRKLTIXYIZ273737,21,2021-08-29,TP-EAES0123,1,36.35,Toughzap
VLRKLTIXYIZ273737,21,2021-09-08,BM-IFCAP0151,3,39.49,Blackzim
VLRKLTIXYIZ273737,21,2021-09-08,BM-PACBS0180,2,25.61,Nam-zim
VLRKLTIXYIZ273737,21,2021-09-08,TP-PACBS0163,4,35.65,Blackzim
VLRKLTIXYIZ273737,21,2021-09-13,BM-EAES0093,4,37.26,Plexzap
VLRKLTIXYIZ273737,21,2021-09-13,BM-EAES0101,4,39.88,Zathunicon
VLRKLTIXYIZ273737,21,2021-09-13,TP-PACBS0196,1,15.17,Toughzap
VLRKLTIXYIZ273737,21,2021-09-22,BM-EAEGAM0070,3,52.94,Blackzim
VLRKLTIXYIZ273737,21,2021-09-22,BM-PACBS0182,3,11.94,Finhigh
VOO8ABE46Z0963128,47,2021-06-23,PP-EAEAD0047,2,53.84,Toughzap
VOO8ABE46Z0963128,47,2021-06-23,PP-PACBS0172,3,15.43,Betatech
VOO8ABE46Z0963128,47,2021-06-23,ZN-EAELASS0083,1,65.57,Blackzim
VOO8ABE46Z0963128,47,2021-07-08,FG-EAEESS0055,2,55.39,Zathunicon
VOO8ABE46Z0963128,47,2021-07-08,FG-PACBS0168,2,24.15,Toughzap
VOO8ABE46Z0963128,47,2021-07-08,FH-BAED0031,3,44.97,Zathunicon
VOO8ABE46Z0963128,47,2021-07-08,FH-BAEW0036,4,20.34,Zathunicon
VOO8ABE46Z0963128,47,2021-07-16,BM-PACBS0195,4,28.4,Plexzap
VOO8ABE46Z0963128,47,2021-07-16,FH-EAES0104,3,39.92,Funholding
VOO8ABE46Z0963128,47,2021-07-27,FG-EAELASS0085,1,35.2,Toughzap
VOO8ABE46Z0963128,47,2021-07-27,NM-EAEGAM0066,2,5.05,Betatech
VOO8ABE46Z0963128,47,2021-07-27,TP-EAES0103,4,11.55,Finhigh
VOO8ABE46Z0963128,47,2021-07-27,TP-EAES0114,3,26.59,Finhigh
VOO8ABE46Z0963128,47,2021-08-25,FG-EAECS0049,2,42.72,Nam-zim
VOO8ABE46Z0963128,47,2021-08-25,FG-EAEGAM0070,2,9.62,Finhigh
VOO8ABE46Z0963128,47,2021-08-25,PP-EAELASS0091,2,50.21,Nam-zim
VOO8ABE46Z0963128,47,2021-09-13,BM-EAEAD0041,4,22.09,Plexzap
VOO8ABE46Z0963128,47,2021-09-13,BM-EAEAD0044,3,58.02,Blackzim
VOO8ABE46Z0963128,47,2021-09-13,NM-EAES0102,3,67.7,Blackzim
VOO8ABE46Z0963128,47,2021-09-13,NM-PACBS0188,1,30.07,Nam-zim
VOQ56SWYWJB706872,26,2021-03-24,FG-EAEAD0047,2,31.64,Betatech
VOQ56SWYWJB706872,26,2021-03-24,FG-PACBS0177,1,21.29,Betatech
VOQ56SWYWJB706872,26,2021-03-24,ZN-PACBS0164,4,30.4,Betatech
VOQ56SWYWJB706872,26,2021-04-04,BM-BAEW0038,1,28.14,Zathunicon
VOQ56SWYWJB706872,26,2021-04-04,TP-BAE0014,2,18.76,Plexzap
VOQ56SWYWJB706872,26,2021-04-04,TP-EAEGAM0066,4,29.15,Plexzap
VOQ56SWYWJB706872,26,2021-04-04,TP-EAES0124,2,20.11,Zathunicon
VOQ56SWYWJB706872,26,2021-04-04,ZN-ICS0158,3,25.44,Betatech
VOQ56SWYWJB706872,26,2021-04-04,ZN-IFCAP0152,4,30.27,Blackzim
VOQ56SWYWJB706872,26,2021-05-10,BH-BAE0006,2,7.69,Betatech
VOQ56SWYWJB706872,26,2021-05-10,BH-EAES0106,2,29.94,Finhigh
VOQ56SWYWJB706872,26,2021-05-27,FH-EAEIS0082,1,3.93,Plexzap
VOQ56SWYWJB706872,26,2021-05-27,ZN-EAELASS0092,1,3.91,Toughzap
VOQ56SWYWJB706872,26,2021-05-27,ZN-EAEM0139,2,7.75,Toughzap
VOQ56SWYWJB706872,26,2021-07-08,BH-EAEGAM0071,2,10.42,Plexzap
VOQ56SWYWJB706872,26,2021-07-08,BH-EAEGAM0074,2,1.92,Betatech
VOQ56SWYWJB706872,26,2021-07-08,BH-IFCAP0152,1,29.54,Zathunicon
VOQ56SWYWJB706872,26,2021-07-08,BH-PACBS0163,2,9,Zathunicon
VOQ56SWYWJB706872,26,2021-07-08,FG-BAED0024,2,28.11,Betatech
VOQ56SWYWJB706872,26,2021-07-08,PP-EAEESS0058,1,16.25,Finhigh
VOQ56SWYWJB706872,26,2021-07-23,FH-EAECS0051,4,14.54,Toughzap
VOQ56SWYWJB706872,26,2021-07-23,FH-EAEESS0054,1,7.72,Plexzap
VOQ56SWYWJB706872,26,2021-07-23,TP-BAE0012,3,12.42,Finhigh
VOQ56SWYWJB706872,26,2021-07-23,TP-EAEM0135,3,17.49,Plexzap
VOQ56SWYWJB706872,26,2021-07-23,TP-PACBS0182,3,9.63,Plexzap
VOQ56SWYWJB706872,26,2021-07-23,ZN-BAE0011,2,28.26,Finhigh
VOQ56SWYWJB706872,26,2021-07-23,ZN-EAEIS0080,1,7.1,Plexzap
VU1M5IDDL6S091256,122,2020-08-17,BH-EAES0127,1,32.51,Betatech
VU1M5IDDL6S091256,122,2020-08-17,PP-EAES0096,1,19.18,Funholding
VU1M5IDDL6S091256,122,2020-08-17,PP-EAES0102,1,42.63,Nam-zim
VU1M5IDDL6S091256,122,2020-09-18,BH-EAEAD0044,3,57.1,Finhigh
VU1M5IDDL6S091256,122,2020-09-18,BH-EAEWH0128,1,9.25,Funholding
VU1M5IDDL6S091256,122,2020-09-18,TP-EAEAD0047,4,2.45,Plexzap
VU1M5IDDL6S091256,122,2020-09-18,TP-EAEGAM0066,2,46.64,Nam-zim
VU1M5IDDL6S091256,122,2020-09-18,TP-PACBS0177,1,73.83,Betatech
VU1M5IDDL6S091256,122,2020-09-18,ZN-BAE0022,4,51.23,Finhigh
VU1M5IDDL6S091256,122,2020-09-18,ZN-EAEGAM0065,2,49.4,Betatech
VU1M5IDDL6S091256,122,2020-09-18,ZN-EAES0121,3,15.99,Nam-zim
VU1M5IDDL6S091256,122,2021-02-04,FH-ICS0156,1,0.74,Nam-zim
VU1M5IDDL6S091256,122,2021-04-04,FH-BAE0020,2,33.41,Betatech
VU1M5IDDL6S091256,122,2021-04-04,NM-BAE0009,2,57.34,Betatech
VU1M5IDDL6S091256,122,2021-04-04,NM-EAEM0148,2,24.37,Nam-zim
VX1PVFHZBMX335341,24,2020-12-09,BM-BAE0009,4,32.61,Toughzap
VX1PVFHZBMX335341,24,2020-12-09,BM-BAE0021,2,15.53,Betatech
VX1PVFHZBMX335341,24,2020-12-09,BM-EAES0106,2,25.75,Zathunicon
VX1PVFHZBMX335341,24,2020-12-09,BM-PACBS0198,4,19.41,Plexzap
VX1PVFHZBMX335341,24,2021-02-22,PP-EAELASS0089,2,21.27,Blackzim
VX1PVFHZBMX335341,24,2021-09-10,FG-EAEM0138,2,14.57,Zathunicon
VX1PVFHZBMX335341,24,2021-09-10,FG-EAESS0116,4,0.63,Finhigh
W1RYVGXFD68971984,73,2021-03-26,BM-BAEW0040,1,100.17,Zathunicon
W1RYVGXFD68971984,73,2021-03-26,BM-PACBS0186,2,115.27,Blackzim
W1RYVGXFD68971984,73,2021-03-26,NM-EAECS0049,4,110.86,Plexzap
W1RYVGXFD68971984,73,2021-03-26,NM-EAEGAM0062,3,108.04,Zathunicon
W1RYVGXFD68971984,73,2021-04-05,BH-BAE0017,4,111.62,Zathunicon
W1RYVGXFD68971984,73,2021-04-05,BH-ICS0160,2,115.64,Toughzap
W1RYVGXFD68971984,73,2021-06-03,BH-BAEW0038,3,62.32,Funholding
W1RYVGXFD68971984,73,2021-06-03,BH-ICS0156,3,87.25,Blackzim
W1RYVGXFD68971984,73,2021-06-03,BM-EAEESS0054,3,54.36,Finhigh
W1RYVGXFD68971984,73,2021-06-03,FG-EAELASS0083,3,69.62,Betatech
W1RYVGXFD68971984,73,2021-06-03,ZN-EAELASS0089,3,23.57,Nam-zim
W1RYVGXFD68971984,73,2021-06-03,ZN-ICS0155,1,9.98,Funholding
WAKUE2I52W0243711,126,2021-06-12,BH-EAES0101,3,21.62,Blackzim
WAKUE2I52W0243711,126,2021-06-12,FG-EAEWH0131,2,28.92,Zathunicon
WAKUE2I52W0243711,126,2021-06-12,FG-PACBS0197,1,96.11,Zathunicon
